respondent_id,gender,age_years,country,education_level,undergraduate_major,current_role,current_industry,years_experience_current_role,yearly_compensation_usd
9855,Male,30,Spain,Master’s degree,"Computer science (software engineering, etc.)",Product/Project Manager,Computers/Technology,5,
9856,Male,25,"Iran, Islamic Republic of...",Master’s degree,"Information technology, networking, or system administration",Data Scientist,Computers/Technology,2,"10-20,000"
9857,Male,25,United States of America,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)",Data Scientist,Computers/Technology,4,"150-200,000"
9858,Male,35,Other,Bachelor’s degree,"Computer science (software engineering, etc.)",Data Analyst,Accounting/Finance,4,"60-70,000"
9859,Male,25,United States of America,I prefer not to answer,"A business discipline (accounting, economics, finance, etc.)",Data Scientist,Computers/Technology,0,"150-200,000"
9860,Male,25,United States of America,Master’s degree,"A business discipline (accounting, economics, finance, etc.)",,,,
9861,Male,22,Brazil,Bachelor’s degree,Physics or astronomy,Research Scientist,Academics/Education,0,"0-10,000"
9862,Male,18,Ukraine,Bachelor’s degree,"Computer science (software engineering, etc.)",Software Engineer,Other,1,"0-10,000"
9863,Male,25,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)",Software Engineer,Computers/Technology,5,
9864,Male,22,Argentina,Master’s degree,"Computer science (software engineering, etc.)",Student,I am a student,4,"0-10,000"
9865,Male,22,Russia,Doctoral degree,"Computer science (software engineering, etc.)",Data Scientist,Accounting/Finance,3,"10-20,000"
9866,Male,25,United States of America,Master’s degree,Mathematics or statistics,Data Scientist,Government/Public Service,1,"60-70,000"
9867,Male,18,United States of America,Master’s degree,Mathematics or statistics,Student,I am a student,0,"0-10,000"
9868,Male,22,China,I prefer not to answer,"Computer science (software engineering, etc.)",Data Engineer,I am a student,3,
9869,Male,25,Other,Master’s degree,Engineering (non-computer focused),Software Engineer,,,
9870,Male,30,Brazil,Master’s degree,"Information technology, networking, or system administration",Software Engineer,Academics/Education,5,"10-20,000"
9871,Male,22,Portugal,Bachelor’s degree,"Social sciences (anthropology, psychology, sociology, etc.)",Student,I am a student,,
9872,Male,35,India,Professional degree,Engineering (non-computer focused),Manager,Manufacturing/Fabrication,5,"40-50,000"
9873,Male,18,Canada,Bachelor’s degree,Mathematics or statistics,Student,I am a student,1,"10-20,000"
9874,Male,22,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)",Not employed,,,
9875,Male,25,India,Master’s degree,"Computer science (software engineering, etc.)",Data Analyst,,,
9876,Male,30,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,"Social sciences (anthropology, psychology, sociology, etc.)",Student,I am a student,2,"10-20,000"
9877,Male,40,United States of America,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)",Software Engineer,Computers/Technology,20,"200-250,000"
9878,Male,22,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)",Student,Online Service/Internet-based Services,0,
9879,Male,55,United States of America,Doctoral degree,Engineering (non-computer focused),Research Scientist,Computers/Technology,,"300-400,000"
9880,Male,22,Canada,Bachelor’s degree,Engineering (non-computer focused),Student,I am a student,0,
9881,Male,18,Japan,Bachelor’s degree,Mathematics or statistics,Student,I am a student,0,
9882,Male,25,United States of America,Master’s degree,,,,,
9883,Male,40,United States of America,Master’s degree,Engineering (non-computer focused),Data Analyst,Government/Public Service,15,"80-90,000"
9884,Male,35,Russia,I prefer not to answer,"Computer science (software engineering, etc.)",Data Scientist,Computers/Technology,5,"20-30,000"
9885,Male,40,Canada,Doctoral degree,Physics or astronomy,Consultant,Computers/Technology,2,"0-10,000"
9886,Male,30,United States of America,Master’s degree,"Humanities (history, literature, philosophy, etc.)",Product/Project Manager,Academics/Education,10,"90-100,000"
9887,Male,25,United States of America,Bachelor’s degree,Engineering (non-computer focused),Research Scientist,Manufacturing/Fabrication,2,"70-80,000"
9888,Male,40,Morocco,Doctoral degree,"Computer science (software engineering, etc.)",Software Engineer,Academics/Education,15,
9889,Male,22,Canada,Bachelor’s degree,Engineering (non-computer focused),Student,Academics/Education,0,"40-50,000"
9890,Male,25,Canada,Professional degree,"A business discipline (accounting, economics, finance, etc.)",Business Analyst,Accounting/Finance,2,"60-70,000"
9891,Male,22,India,Bachelor’s degree,"Computer science (software engineering, etc.)",Student,I am a student,0,
9892,Male,18,United States of America,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)",Student,I am a student,10,"0-10,000"
9893,Male,25,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)",Software Engineer,Government/Public Service,5,"40-50,000"
9894,Male,30,United States of America,Master’s degree,Engineering (non-computer focused),Software Engineer,Academics/Education,1,"70-80,000"
9895,Male,45,United States of America,Master’s degree,"Computer science (software engineering, etc.)",Software Engineer,,,
9896,Male,25,United States of America,Doctoral degree,"Computer science (software engineering, etc.)",Research Assistant,I am a student,4,"20-30,000"
9897,Male,22,Poland,Bachelor’s degree,"Computer science (software engineering, etc.)",Software Engineer,Computers/Technology,1,"20-30,000"
9898,Male,40,South Korea,,,,,,
9899,Male,40,Switzerland,Doctoral degree,"Humanities (history, literature, philosophy, etc.)",Data Scientist,Computers/Technology,1,"150-200,000"
9900,Male,25,Other,,,,,,
9901,Male,40,Japan,Bachelor’s degree,"Computer science (software engineering, etc.)",,,,
9902,Male,18,China,Bachelor’s degree,"Computer science (software engineering, etc.)",Student,I am a student,1,
9903,Male,35,I do not wish to disclose my location,,,,,,
9904,Male,30,Brazil,Master’s degree,"Information technology, networking, or system administration",Student,Academics/Education,1,
9905,Male,22,United States of America,Master’s degree,Engineering (non-computer focused),Consultant,Government/Public Service,0,"80-90,000"
9906,Male,40,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)",Software Engineer,Broadcasting/Communications,10,
9907,Male,30,Colombia,Master’s degree,"A business discipline (accounting, economics, finance, etc.)",Data Scientist,Computers/Technology,1,"10-20,000"
9908,Male,25,United States of America,Master’s degree,Mathematics or statistics,Data Scientist,,,
9909,Male,25,India,Master’s degree,"Computer science (software engineering, etc.)",Research Scientist,Academics/Education,1,"0-10,000"
9910,Male,50,United States of America,Master’s degree,"A business discipline (accounting, economics, finance, etc.)",Data Scientist,Shipping/Transportation,0,
9911,Male,25,India,Doctoral degree,"Computer science (software engineering, etc.)",Data Engineer,Computers/Technology,1,"0-10,000"
9912,Male,18,China,Bachelor’s degree,Mathematics or statistics,Student,Academics/Education,10,
9913,Male,25,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)",Software Engineer,Medical/Pharmaceutical,2,
9914,Male,25,India,Bachelor’s degree,"Computer science (software engineering, etc.)",Data Engineer,Computers/Technology,1,"0-10,000"
9915,Male,35,Ireland,Master’s degree,Mathematics or statistics,Data Scientist,Retail/Sales,10,"100-125,000"
9916,Male,25,Brazil,Doctoral degree,"Computer science (software engineering, etc.)",Data Scientist,Academics/Education,5,"0-10,000"
9917,Male,22,Belarus,Master’s degree,"Computer science (software engineering, etc.)",Student,I am a student,2,"20-30,000"
9918,Male,18,Brazil,Master’s degree,"Computer science (software engineering, etc.)",Software Engineer,Academics/Education,0,"0-10,000"
9919,Male,30,Australia,Master’s degree,"Computer science (software engineering, etc.)",Data Scientist,Non-profit/Service,4,"0-10,000"
9920,Male,25,United States of America,Master’s degree,Mathematics or statistics,Student,I am a student,0,"20-30,000"
9921,Male,22,Brazil,Master’s degree,"Computer science (software engineering, etc.)",Student,I am a student,,"0-10,000"
9922,Male,30,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)",Data Scientist,Computers/Technology,2,"90-100,000"
9923,Male,25,China,,,,,,
9924,Male,18,United States of America,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)",Data Analyst,I am a student,,
9925,Male,25,China,Bachelor’s degree,Mathematics or statistics,Data Scientist,Accounting/Finance,0,"10-20,000"
9926,Male,30,India,Bachelor’s degree,"Computer science (software engineering, etc.)",Data Analyst,Other,3,"0-10,000"
9927,Male,18,Turkey,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)",Software Engineer,Academics/Education,,
9928,Male,18,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)",Student,I am a student,0,
9929,Male,22,China,Bachelor’s degree,Mathematics or statistics,Data Scientist,I am a student,1,"0-10,000"
9930,Male,25,India,Bachelor’s degree,"Computer science (software engineering, etc.)",Software Engineer,Computers/Technology,2,"10-20,000"
9931,Male,18,Brazil,Bachelor’s degree,Mathematics or statistics,Student,I am a student,0,"0-10,000"
9932,Male,22,China,Master’s degree,"Computer science (software engineering, etc.)",Student,I am a student,15,"0-10,000"
9933,Male,30,United States of America,Master’s degree,"Information technology, networking, or system administration",Software Engineer,Medical/Pharmaceutical,3,"70-80,000"
9934,Male,35,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)",Research Assistant,Broadcasting/Communications,10,"0-10,000"
9935,Male,25,United States of America,Bachelor’s degree,Mathematics or statistics,Data Scientist,Academics/Education,0,
9936,Male,22,United States of America,Master’s degree,"Computer science (software engineering, etc.)",Data Scientist,Online Business/Internet-based Sales,1,"100-125,000"
9937,Male,18,India,Bachelor’s degree,"Computer science (software engineering, etc.)",Data Scientist,I am a student,1,
9938,Male,22,United States of America,Bachelor’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)",Data Analyst,Computers/Technology,2,"90-100,000"
9939,Male,30,United States of America,Bachelor’s degree,"Social sciences (anthropology, psychology, sociology, etc.)",Data Scientist,Government/Public Service,4,"150-200,000"
9940,Male,35,United States of America,Master’s degree,"Computer science (software engineering, etc.)",Student,Academics/Education,,
9941,Male,25,Canada,Master’s degree,Engineering (non-computer focused),Student,Computers/Technology,5,"10-20,000"
9942,Male,25,Japan,Master’s degree,"Computer science (software engineering, etc.)",Data Scientist,Manufacturing/Fabrication,0,
9943,Male,22,United States of America,Bachelor’s degree,Mathematics or statistics,Data Scientist,Retail/Sales,1,"70-80,000"
9944,Male,25,Mexico,Master’s degree,"Computer science (software engineering, etc.)",Research Assistant,Academics/Education,2,"10-20,000"
9945,Male,18,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)",Software Engineer,I am a student,0,"100-125,000"
